,visitor_id,date_time,location,ins_factor,product_prices,tra_rec_index,ins_rec_index,order_price
855,981eb19b-48f4-4729-97c6-991c85d321e4,2020-12-03 06:51:47,Georgia,3,"[22, 12, 18, 11, 24, 21, 15, 14, 16, 25]","[5, 2, 8, 7, 10, 4, 9]","[6, 1, 3]",11
856,cdbc9be8-5cf1-4dba-bbce-67a11afd1ad0,2020-12-03 06:51:47,California,7,"[21, 17, 27, 20, 19, 29, 25, 18, 10, 24]","[6, 3, 8]","[9, 7, 2, 1, 4, 10, 5]",16
857,4e2f10bf-a385-44f2-a830-1d84a1fa1a05,2020-12-03 06:51:47,Texas,4,"[19, 17, 14, 10, 20, 28, 11, 24, 13, 21]","[4, 5, 8, 10, 7, 9]","[2, 3, 6, 1]",17
858,6adecbad-cb78-42e9-a07a-dfb46ad02c26,2020-12-03 06:51:47,Florida,7,"[29, 19, 26, 18, 24, 27, 21, 15, 11, 28]","[4, 10, 8]","[7, 1, 5, 9, 6, 3, 2]",75
859,41eaa6fe-beec-4b5d-a707-68b40aacc5e7,2020-12-03 06:51:47,California,8,"[16, 17, 19, 12, 22, 23, 28, 10, 11, 14]","[3, 9]","[1, 7, 4, 8, 6, 10, 5, 2]",52
860,b6191ebd-c950-4981-8727-ea689c7e7e33,2020-12-03 06:51:47,Florida,7,"[29, 12, 10, 11, 18, 19, 17, 13, 22, 21]","[10, 2, 1]","[5, 8, 7, 6, 3, 4, 9]",74
861,e28a8de8-3335-4b1e-b42e-334a42357880,2020-12-03 06:51:47,New York,7,"[15, 23, 19, 11, 27, 28, 14, 24, 18, 10]","[9, 4, 8]","[3, 7, 1, 2, 10, 5, 6]",86
862,49dee25f-b729-487e-8778-f8bfe629cb59,2020-12-03 06:51:47,California,3,"[25, 21, 20, 16, 18, 10, 11, 13, 19, 29]","[10, 7, 4, 6, 3, 2, 9]","[5, 8, 1]",23
863,02afd475-5913-49cb-9478-a2d819b1e011,2020-12-03 06:51:47,Georgia,3,"[15, 17, 16, 11, 18, 26, 21, 22, 10, 23]","[8, 3, 6, 2, 9, 7, 10]","[4, 5, 1]",78
864,aa6adae0-ec46-414b-8bd6-1e7fa14ccf36,2020-12-03 06:51:47,Texas,6,"[15, 22, 12, 23, 14, 28, 13, 17, 16, 10]","[5, 10, 1, 2]","[3, 6, 8, 4, 7, 9]",46
865,91c3a3a1-0a67-4abe-8f43-d0fc78b39564,2020-12-03 06:51:47,California,6,"[10, 20, 16, 25, 23, 18, 21, 28, 15, 19]","[5, 10, 8, 9]","[1, 2, 7, 6, 3, 4]",100
866,2c01c90f-655b-46d8-b8e1-43c5de74ae08,2020-12-03 06:51:47,California,2,"[11, 13, 27, 20, 10, 26, 14, 17, 21, 29]","[10, 8, 3, 4, 1, 5, 2, 7]","[9, 6]",23
867,f5cadc2f-f416-4b03-910e-a4896757779b,2020-12-03 06:51:47,New York,6,"[22, 23, 11, 27, 20, 19, 12, 16, 26, 10]","[10, 9, 2, 7]","[4, 5, 1, 6, 3, 8]",48
868,ca44208f-e490-4542-92f7-d15e2e5b1768,2020-12-03 06:51:47,Texas,7,"[26, 10, 19, 24, 29, 14, 13, 28, 15, 20]","[8, 7, 1]","[4, 9, 3, 6, 10, 5, 2]",59
869,026d39ff-f661-4155-88c6-054be630924b,2020-12-03 06:51:47,Florida,10,"[18, 11, 29, 24, 19, 25, 27, 20, 22, 15]",[],"[4, 6, 8, 1, 10, 5, 2, 7, 3, 9]",42
870,bfdaf1cd-9bb3-45eb-8e9a-c3e916f9907c,2020-12-03 06:51:47,Georgia,9,"[18, 17, 16, 22, 27, 19, 20, 28, 23, 24]",[1],"[10, 9, 8, 3, 6, 5, 4, 7, 2]",31
871,90228aae-94b1-47fb-af4c-06d5190014b6,2020-12-03 06:51:47,Texas,8,"[18, 22, 28, 24, 29, 25, 26, 15, 11, 17]","[8, 1]","[3, 4, 6, 7, 5, 2, 10, 9]",68
872,5d99c7f7-0b3f-47cc-bcdf-9c90412522c8,2020-12-03 06:51:47,Florida,9,"[20, 21, 17, 27, 10, 13, 15, 24, 12, 23]",[1],"[5, 10, 2, 8, 6, 9, 4, 3, 7]",4
873,3745f9df-abd2-47be-8f22-5d90a2f2a8e9,2020-12-03 06:51:47,California,6,"[21, 13, 15, 29, 19, 12, 26, 18, 28, 22]","[3, 5, 2, 7]","[10, 8, 4, 9, 6, 1]",25
874,7a790efd-7524-46f0-b955-c8f97789a870,2020-12-03 06:51:47,Florida,9,"[21, 29, 28, 18, 22, 19, 13, 27, 15, 20]",[9],"[6, 2, 5, 4, 1, 8, 3, 10, 7]",11
875,792e279c-b18d-4160-9342-482c5d5b0450,2020-12-03 06:51:47,Georgia,6,"[28, 26, 11, 27, 15, 21, 29, 22, 17, 24]","[6, 3, 9, 1]","[4, 5, 10, 8, 7, 2]",91
876,aa06bbd1-9c02-45a2-a6ef-ec2821322028,2020-12-03 06:51:47,New York,10,"[20, 18, 13, 17, 27, 21, 19, 29, 15, 28]",[],"[8, 1, 6, 2, 4, 3, 10, 7, 5, 9]",5
877,f28f8594-68ac-4d04-93bb-c48770fec28f,2020-12-03 06:51:47,California,6,"[24, 19, 29, 18, 23, 15, 22, 11, 17, 25]","[7, 1, 5, 6]","[3, 9, 2, 10, 8, 4]",76
878,93f57e95-5a27-4e43-a555-31933920b8f8,2020-12-03 06:51:47,Georgia,9,"[14, 10, 26, 11, 13, 16, 27, 17, 21, 15]",[3],"[8, 9, 1, 10, 5, 6, 7, 2, 4]",99
879,2df3c192-ec95-48d8-937f-fa91c7bf81ba,2020-12-03 06:51:47,Texas,9,"[24, 10, 27, 20, 14, 18, 16, 12, 19, 11]",[3],"[7, 1, 5, 6, 2, 9, 10, 8, 4]",3
880,efc16d3d-3def-4b9b-9ab4-f01a85e1106e,2020-12-03 06:51:47,Florida,5,"[20, 14, 29, 19, 24, 11, 12, 25, 15, 18]","[7, 3, 10, 9, 6]","[5, 8, 2, 4, 1]",21
881,1c77bf20-9f2f-4212-bd5f-e372a0e33807,2020-12-03 06:51:47,Georgia,1,"[28, 27, 26, 13, 24, 14, 21, 20, 18, 17]","[8, 10, 4, 3, 7, 6, 9, 5, 2]",[1],57
882,1e2f13f7-3c98-48a7-90fe-0c23bce3aa48,2020-12-03 06:51:47,New York,6,"[19, 13, 18, 14, 15, 22, 27, 12, 20, 28]","[2, 4, 7, 6]","[1, 3, 10, 8, 5, 9]",36
883,d8a8b334-98b6-456a-bf15-de6087522314,2020-12-03 06:51:47,New York,1,"[10, 23, 28, 19, 20, 27, 11, 25, 29, 16]","[9, 5, 2, 4, 7, 1, 10, 6, 3]",[8],86
884,e4c0dded-d8c3-4044-946d-bb883dab9b6e,2020-12-03 06:51:47,Texas,8,"[14, 16, 24, 20, 25, 28, 26, 12, 27, 21]","[6, 2]","[10, 9, 7, 8, 5, 3, 4, 1]",28
885,1b16b7ef-ed98-47f7-9403-032e71aabb63,2020-12-03 06:51:47,Texas,10,"[11, 22, 28, 29, 18, 13, 12, 14, 19, 15]",[],"[9, 10, 5, 1, 3, 7, 8, 2, 4, 6]",86
886,35d498fb-fd5b-4e1c-9f24-114cca56545f,2020-12-03 06:51:47,Florida,2,"[23, 17, 29, 12, 16, 22, 27, 11, 19, 14]","[7, 5, 1, 8, 9, 4, 2, 3]","[6, 10]",26
887,3a662002-60a3-4847-a1ca-13dc5ecaa98f,2020-12-03 06:51:47,Georgia,5,"[23, 27, 18, 29, 28, 13, 11, 10, 25, 19]","[7, 8, 9, 1, 3]","[4, 6, 5, 2, 10]",11
888,b4e497e1-a6c1-490f-a9a0-548056035489,2020-12-03 06:51:47,California,10,"[27, 11, 24, 20, 13, 23, 18, 12, 21, 22]",[],"[1, 10, 4, 5, 6, 7, 8, 2, 3, 9]",42
889,67e8631b-d336-49cd-b765-23dea13c76d4,2020-12-03 06:51:47,Georgia,9,"[29, 14, 26, 20, 28, 18, 12, 21, 27, 15]",[4],"[1, 5, 2, 9, 7, 10, 3, 6, 8]",32
890,b3287175-cd34-466a-aa01-5399c2e78e2f,2020-12-03 06:51:47,California,4,"[11, 15, 14, 13, 24, 18, 10, 20, 17, 19]","[2, 9, 4, 1, 10, 8]","[5, 3, 6, 7]",26
891,397269e6-fb01-4489-b174-2981afd98538,2020-12-03 06:51:47,Georgia,4,"[29, 12, 17, 28, 11, 24, 22, 13, 18, 23]","[7, 4, 6, 3, 9, 5]","[2, 10, 1, 8]",17
892,7c296e7f-1eed-4f16-92a9-c19b26db6c99,2020-12-03 06:51:47,California,6,"[25, 19, 10, 22, 17, 28, 21, 20, 24, 14]","[3, 2, 10, 7]","[4, 1, 5, 9, 8, 6]",5
893,6e21ecba-276f-4070-bef0-bd7904a2ac1d,2020-12-03 06:51:47,Georgia,6,"[21, 13, 18, 22, 27, 29, 11, 10, 23, 17]","[10, 4, 2, 1]","[9, 5, 3, 6, 8, 7]",39
894,75b90e95-0820-4b65-abd1-68ee05a8f94a,2020-12-03 06:51:47,Texas,6,"[21, 16, 17, 10, 18, 11, 12, 22, 14, 28]","[10, 8, 1, 2]","[3, 5, 6, 7, 4, 9]",10
895,bfad29a1-5616-44a4-bbc4-8578793be16b,2020-12-03 06:51:47,California,4,"[25, 12, 23, 27, 26, 28, 10, 21, 15, 16]","[3, 9, 7, 4, 8, 2]","[5, 6, 10, 1]",53
896,910408fc-fc57-40e1-a415-c82fcfea7271,2020-12-03 06:51:47,Florida,9,"[29, 21, 22, 12, 17, 10, 27, 16, 14, 24]",[8],"[1, 4, 2, 9, 5, 6, 3, 10, 7]",64
897,cfc49855-f997-4b73-9aea-a2578eb26895,2020-12-03 06:51:47,Texas,1,"[10, 15, 13, 28, 21, 18, 27, 12, 14, 11]","[4, 3, 10, 5, 7, 2, 6, 9, 1]",[8],15
898,e4d0dab8-d9d4-4844-9fe0-6ffb57c10dc1,2020-12-03 06:51:47,Florida,7,"[20, 11, 27, 13, 23, 14, 19, 12, 24, 26]","[1, 3, 6]","[10, 2, 7, 8, 5, 4, 9]",14
899,b75e57bb-ccf4-425a-a6d0-5cf658ddccad,2020-12-03 06:51:47,Florida,9,"[29, 17, 13, 21, 20, 19, 12, 27, 28, 10]",[6],"[2, 9, 3, 8, 1, 10, 7, 4, 5]",18
900,55e7363d-6781-4cfa-8abd-a0ebc3e080ff,2020-12-03 06:51:47,New York,7,"[21, 17, 20, 18, 23, 16, 11, 28, 25, 24]","[10, 1, 2]","[6, 7, 4, 9, 8, 5, 3]",85
901,af8fcecb-7726-4ce3-bf3d-9a064a512222,2020-12-03 06:51:48,Texas,3,"[29, 16, 19, 17, 15, 11, 10, 24, 13, 12]","[8, 4, 10, 3, 6, 7, 5]","[1, 2, 9]",87
902,d40b8222-1c5a-4c8f-adae-6c4100ea71c4,2020-12-03 06:51:48,Florida,6,"[29, 27, 26, 15, 21, 23, 24, 25, 22, 17]","[4, 7, 8, 5]","[6, 2, 1, 3, 10, 9]",58
903,96890af1-1b2e-4ab7-87df-f74d23fbd628,2020-12-03 06:51:48,Georgia,8,"[11, 16, 13, 22, 10, 19, 24, 15, 28, 27]","[1, 8]","[2, 5, 9, 7, 3, 10, 6, 4]",58
904,65bd165f-1ee8-42be-a3ab-fd17d7c21525,2020-12-03 06:51:48,California,3,"[21, 17, 25, 28, 19, 15, 16, 24, 22, 20]","[2, 7, 10, 9, 5, 6, 1]","[3, 8, 4]",6
905,a85410b3-6b6f-4ff0-9fc2-43cc795cd7b6,2020-12-03 06:51:48,Florida,10,"[23, 19, 24, 16, 15, 11, 28, 27, 25, 22]",[],"[3, 6, 8, 7, 4, 10, 2, 9, 5, 1]",30
906,bc9dec73-b191-4028-9c33-48d1ee594c3c,2020-12-03 06:51:48,Georgia,8,"[10, 27, 15, 22, 21, 24, 20, 11, 13, 29]","[9, 5]","[10, 4, 6, 8, 2, 1, 3, 7]",5
907,4e82aed6-2cfc-4667-8c45-8056e0cd7964,2020-12-03 06:51:48,Georgia,6,"[24, 15, 27, 18, 16, 10, 17, 13, 29, 25]","[3, 5, 4, 2]","[1, 9, 7, 10, 8, 6]",75
908,3e7ff91c-89d6-4494-9d6f-ac87f9e08124,2020-12-03 06:51:48,Texas,4,"[25, 19, 16, 14, 23, 26, 29, 13, 17, 10]","[9, 4, 5, 10, 1, 7]","[6, 2, 3, 8]",37
909,09963403-debc-46ef-b033-bea0e6bd06be,2020-12-03 06:51:48,California,1,"[18, 24, 13, 21, 17, 15, 12, 27, 20, 19]","[4, 5, 7, 10, 9, 2, 1, 8, 3]",[6],92
910,8d9cae16-0867-45f8-a495-4213bf5df414,2020-12-03 06:51:48,Texas,7,"[11, 23, 12, 10, 29, 22, 16, 15, 27, 13]","[1, 5, 9]","[7, 4, 2, 6, 3, 10, 8]",0
911,62e8a941-957f-4c11-99d6-04a18cb18895,2020-12-03 06:51:48,Florida,1,"[10, 11, 15, 29, 24, 22, 13, 20, 14, 12]","[4, 9, 8, 10, 6, 3, 5, 1, 2]",[7],41
912,bb6dd965-cf73-44ed-be37-81fc753d70ec,2020-12-03 06:51:48,Texas,4,"[12, 29, 24, 16, 20, 15, 28, 26, 19, 14]","[5, 1, 4, 7, 10, 8]","[9, 3, 2, 6]",69
913,f416040f-dd90-46fa-b778-4996fbcb38c0,2020-12-03 06:51:48,California,7,"[18, 20, 10, 21, 11, 28, 17, 14, 24, 19]","[1, 3, 2]","[6, 7, 5, 9, 4, 8, 10]",74
914,29f337ac-7c73-4df2-aaf6-ff6a0f1bf3b5,2020-12-03 06:51:48,Texas,6,"[29, 24, 18, 15, 14, 19, 21, 26, 11, 20]","[3, 10, 8, 7]","[9, 6, 1, 4, 5, 2]",79
915,da59be39-b50c-4759-89b5-9475f02353a6,2020-12-03 06:51:48,California,7,"[12, 27, 11, 18, 16, 10, 13, 25, 20, 28]","[4, 2, 10]","[1, 8, 9, 6, 7, 3, 5]",35
916,f2148f91-671d-46c4-9fe4-c5fa5c0b771e,2020-12-03 06:51:48,Georgia,3,"[24, 10, 11, 26, 12, 17, 16, 21, 27, 23]","[2, 7, 3, 10, 5, 6, 9]","[8, 4, 1]",49
917,3ea12b15-72ad-4fb0-9253-210a8f1e9508,2020-12-03 06:51:48,New York,1,"[28, 24, 16, 23, 18, 15, 12, 26, 19, 25]","[4, 2, 6, 5, 8, 3, 1, 9, 10]",[7],56
918,88fcfd8f-e51e-4945-8a16-1cdfddfaedb1,2020-12-03 06:51:48,Texas,1,"[11, 16, 18, 10, 13, 19, 12, 15, 17, 14]","[6, 2, 7, 8, 3, 9, 1, 4, 10]",[5],37
919,bc8a53b4-0ffd-4400-a45e-91b9d031e1f5,2020-12-03 06:51:48,Texas,8,"[29, 17, 11, 19, 12, 28, 16, 25, 14, 23]","[9, 4]","[2, 1, 5, 10, 3, 8, 6, 7]",39
920,b43f344b-c78d-4c20-89ef-18cd8d361d49,2020-12-03 06:51:48,Florida,4,"[17, 24, 16, 18, 29, 25, 14, 22, 20, 21]","[8, 4, 1, 3, 2, 9]","[5, 7, 10, 6]",26
921,6895fa50-994b-4380-b524-3e9964ef866f,2020-12-03 06:51:48,Texas,5,"[12, 22, 15, 20, 21, 16, 19, 17, 23, 14]","[2, 1, 8, 9, 3]","[6, 4, 5, 10, 7]",31
922,c0bd458f-d593-4ec4-a191-092c34ee852e,2020-12-03 06:51:48,New York,9,"[11, 17, 25, 23, 22, 20, 10, 18, 29, 15]",[5],"[4, 2, 3, 6, 7, 10, 1, 8, 9]",32
923,3537997a-6697-41ba-8542-5fc7f4ee4f14,2020-12-03 06:51:48,New York,9,"[27, 25, 26, 14, 12, 28, 15, 10, 29, 24]",[4],"[1, 5, 6, 7, 2, 3, 9, 10, 8]",13
924,18dca64c-cc6a-44ef-a2e6-23d74a93511b,2020-12-03 06:51:48,Georgia,2,"[19, 17, 23, 21, 28, 10, 27, 16, 15, 14]","[1, 5, 3, 9, 8, 7, 4, 6]","[2, 10]",40
925,0a61138e-d223-48b2-987d-e2e2db1f860a,2020-12-03 06:51:48,Florida,8,"[21, 13, 12, 26, 28, 18, 29, 10, 16, 17]","[4, 9]","[8, 2, 1, 7, 5, 3, 6, 10]",68
926,299b97ae-d8ee-452e-b3a9-b115926983be,2020-12-03 06:51:48,California,5,"[28, 11, 22, 10, 16, 18, 21, 20, 23, 29]","[6, 3, 10, 2, 5]","[7, 1, 8, 9, 4]",11
927,1d5987bd-c52b-487e-968e-645bd4ae1af6,2020-12-03 06:51:48,California,10,"[13, 27, 18, 21, 24, 12, 16, 10, 11, 29]",[],"[6, 4, 10, 9, 8, 5, 2, 3, 1, 7]",63
928,463bc01a-23b1-40da-b870-7c53e237165b,2020-12-03 06:51:48,Georgia,7,"[13, 24, 22, 29, 27, 19, 15, 28, 23, 26]","[6, 5, 1]","[8, 9, 7, 10, 2, 3, 4]",91
929,9cf430d2-b91c-4b35-a9bc-d2106621628f,2020-12-03 06:51:48,California,1,"[22, 25, 15, 26, 13, 28, 27, 11, 24, 17]","[10, 7, 8, 4, 6, 3, 5, 9, 1]",[2],22
930,303cbec2-0ca3-4cbd-8564-b9a97260a603,2020-12-03 06:51:48,Texas,3,"[29, 12, 25, 22, 11, 23, 13, 24, 19, 14]","[8, 1, 6, 2, 10, 7, 5]","[9, 4, 3]",91
931,bfefb0e3-21cd-4bc2-8416-903d330511b6,2020-12-03 06:51:48,Georgia,8,"[22, 19, 29, 28, 18, 14, 11, 17, 15, 23]","[5, 3]","[6, 7, 8, 4, 2, 1, 10, 9]",2
932,543d37d5-594c-4d51-b870-895b25baf397,2020-12-03 06:51:48,New York,6,"[25, 11, 14, 19, 29, 28, 17, 10, 20, 21]","[2, 4, 3, 7]","[6, 5, 10, 8, 1, 9]",81
933,bcdddfc7-29d1-494d-bede-8fa4f32e74f4,2020-12-03 06:51:48,Florida,9,"[29, 13, 12, 21, 24, 11, 18, 17, 23, 27]",[9],"[10, 6, 8, 5, 1, 7, 4, 2, 3]",79
934,f912a15a-9ddc-47ca-b100-61aebedb7714,2020-12-03 06:51:48,California,5,"[25, 21, 24, 16, 17, 13, 19, 11, 28, 18]","[10, 7, 3, 6, 9]","[2, 1, 5, 8, 4]",98
935,77b9b1d6-fd51-4360-85f5-f5cdb4c20a1c,2020-12-03 06:51:48,New York,6,"[24, 21, 14, 16, 29, 17, 19, 15, 18, 20]","[5, 1, 6, 3]","[4, 7, 9, 2, 10, 8]",28
936,60dac84b-59d8-4cf7-9299-76d56650feb4,2020-12-03 06:51:48,Georgia,6,"[23, 12, 11, 27, 20, 10, 21, 19, 13, 28]","[5, 3, 2, 8]","[1, 7, 6, 9, 10, 4]",50
937,3ce3d2e6-bfac-4feb-ae29-776409d2b132,2020-12-03 06:51:48,Georgia,9,"[14, 27, 10, 22, 16, 13, 12, 23, 17, 19]",[2],"[5, 8, 4, 3, 7, 6, 1, 9, 10]",35
938,a5c262fa-157b-4427-97c6-ee5aee295793,2020-12-03 06:51:48,Georgia,4,"[29, 28, 10, 11, 14, 16, 17, 13, 26, 19]","[5, 7, 4, 3, 9, 6]","[8, 1, 10, 2]",2
939,e937ded7-8bea-48c8-8a78-9df4c1126df8,2020-12-03 06:51:48,Georgia,5,"[12, 26, 13, 25, 27, 11, 14, 16, 21, 20]","[1, 3, 9, 6, 7]","[2, 5, 8, 10, 4]",77
940,7ec36778-e0aa-4d8a-8910-aed89f7fe310,2020-12-03 06:51:48,Georgia,5,"[29, 21, 11, 22, 13, 18, 27, 19, 28, 10]","[9, 4, 2, 7, 3]","[10, 6, 1, 5, 8]",46
941,c677aec4-b0ad-45e7-98d4-e56bef7e9c5b,2020-12-03 06:51:48,Florida,1,"[26, 25, 27, 23, 22, 20, 18, 13, 10, 12]","[4, 8, 10, 2, 5, 1, 7, 3, 9]",[6],97
942,37816e1e-2a14-4609-a172-0b71957ea3a4,2020-12-03 06:51:48,Florida,4,"[16, 17, 21, 20, 19, 24, 28, 12, 23, 10]","[2, 3, 8, 1, 5, 4]","[9, 10, 6, 7]",63
943,6b45bb4f-44f4-4b6a-af92-e92cb4997c12,2020-12-03 06:51:48,Texas,9,"[12, 22, 28, 29, 11, 16, 13, 14, 27, 23]",[1],"[10, 2, 3, 9, 5, 6, 4, 8, 7]",39
944,f1d3b1d3-dffe-4e9c-9843-856edb960ce2,2020-12-03 06:51:48,Florida,6,"[20, 19, 21, 18, 24, 14, 16, 29, 23, 26]","[9, 3, 4, 6]","[1, 8, 5, 10, 7, 2]",49
945,2432187f-5750-4f85-b800-98b2a012a2b6,2020-12-03 06:51:48,Florida,3,"[22, 26, 24, 13, 16, 27, 23, 18, 28, 19]","[4, 1, 9, 5, 3, 8, 7]","[10, 2, 6]",18
946,1611fd35-86d7-4f0a-9ffa-0c51793889a6,2020-12-03 06:51:48,Texas,4,"[20, 10, 17, 26, 29, 16, 24, 13, 25, 23]","[5, 6, 8, 7, 2, 3]","[10, 9, 4, 1]",36
947,e904cc00-966f-4961-831c-00dafd4c4039,2020-12-03 06:51:48,California,4,"[29, 13, 28, 16, 12, 27, 23, 21, 26, 14]","[7, 9, 3, 2, 10, 6]","[1, 5, 4, 8]",6
948,1731db51-ce08-46d4-b144-cd7cb054eaea,2020-12-03 06:51:48,Florida,7,"[28, 22, 18, 10, 19, 24, 17, 23, 14, 26]","[7, 10, 4]","[5, 2, 3, 9, 1, 6, 8]",25
949,bbfdd736-d2ca-4868-bcfe-f93a6959a4a7,2020-12-03 06:51:48,Georgia,10,"[24, 16, 13, 18, 28, 17, 21, 10, 23, 29]",[],"[5, 9, 7, 10, 3, 1, 2, 4, 6, 8]",63
950,2acfddf0-d6e6-4ba9-9a27-005af9fb3882,2020-12-03 06:51:48,Florida,2,"[25, 20, 14, 17, 28, 24, 23, 26, 12, 22]","[8, 1, 4, 9, 3, 5, 6, 10]","[2, 7]",28
951,60afd8aa-7df0-408f-b99e-93e3a6b7e7d3,2020-12-03 06:51:48,California,5,"[20, 17, 23, 10, 19, 12, 24, 15, 11, 22]","[5, 4, 1, 7, 8]","[9, 6, 10, 3, 2]",9
952,4cf6e4fe-306f-4366-bd27-e7ffe6023502,2020-12-03 06:51:48,California,10,"[16, 14, 19, 21, 20, 24, 29, 23, 15, 28]",[],"[5, 9, 4, 6, 7, 8, 3, 2, 10, 1]",55
953,a5441a0a-7c9a-4237-abc0-1bcc84d8d7aa,2020-12-03 06:51:48,Texas,8,"[23, 24, 20, 16, 29, 10, 27, 18, 13, 26]","[7, 5]","[4, 8, 2, 1, 10, 6, 9, 3]",50
954,5ab98cdd-7b35-4d54-a907-fb2562786c04,2020-12-03 06:51:48,Texas,1,"[22, 15, 26, 20, 25, 28, 12, 19, 18, 13]","[3, 4, 10, 9, 2, 6, 5, 8, 1]",[7],59
955,dbf81737-24b3-4193-9d40-f2f172ccd68f,2020-12-03 06:51:48,California,3,"[11, 29, 16, 18, 17, 10, 25, 24, 19, 21]","[8, 7, 1, 3, 6, 4, 10]","[2, 5, 9]",25
956,0de041b2-2bf3-4e5e-8c9f-691295775e40,2020-12-03 06:51:48,New York,8,"[18, 20, 23, 22, 13, 29, 27, 19, 11, 26]","[5, 10]","[3, 1, 2, 7, 6, 9, 8, 4]",6
957,e2ef3bd3-3a13-4d72-b51d-ae373af64dab,2020-12-03 06:51:48,Texas,4,"[20, 11, 29, 15, 19, 23, 24, 12, 17, 16]","[2, 10, 3, 4, 8, 7]","[6, 9, 1, 5]",37
958,cd46b4c9-fbec-4cb6-b7e2-c28fda7cad5f,2020-12-03 06:51:48,Texas,10,"[24, 17, 23, 22, 21, 18, 27, 20, 26, 14]",[],"[6, 2, 9, 3, 7, 5, 8, 4, 1, 10]",85
959,160a2e3e-837f-4cad-9bf8-57d9b9b3d8f3,2020-12-03 06:51:48,New York,1,"[14, 27, 20, 12, 19, 10, 28, 26, 11, 25]","[5, 1, 9, 7, 8, 6, 10, 3, 2]",[4],73
960,8e7f0d56-7c5c-42f4-ae36-61eb5126e47b,2020-12-03 06:51:48,Texas,3,"[28, 23, 18, 14, 21, 19, 29, 16, 27, 26]","[1, 8, 5, 3, 10, 4, 6]","[2, 9, 7]",40
961,5021e140-817e-4303-9681-89b3eaa8ff61,2020-12-03 06:51:48,Florida,2,"[22, 27, 17, 24, 14, 19, 12, 16, 26, 10]","[10, 4, 5, 3, 1, 8, 6, 9]","[2, 7]",70
962,7cf3ee2e-6931-4543-884d-4d393094af19,2020-12-03 06:51:48,New York,2,"[17, 23, 25, 10, 16, 11, 18, 13, 21, 12]","[1, 3, 10, 2, 6, 9, 7, 5]","[8, 4]",40
963,8c0ae4a7-0c8d-45fe-9e26-cc2011c6a002,2020-12-03 06:51:48,California,3,"[19, 20, 21, 23, 22, 17, 18, 11, 28, 26]","[7, 10, 5, 8, 2, 1, 9]","[6, 3, 4]",58
964,8ffd3b33-a73e-492b-98cc-0982b0434288,2020-12-03 06:51:48,Georgia,5,"[13, 26, 20, 29, 16, 10, 11, 27, 25, 15]","[7, 4, 10, 2, 6]","[9, 3, 8, 1, 5]",27
965,45ea58b2-d030-4bf9-852a-a15098ed82f7,2020-12-03 06:51:48,Georgia,6,"[26, 21, 16, 14, 12, 27, 23, 28, 24, 29]","[2, 9, 7, 6]","[4, 8, 10, 3, 1, 5]",71
966,d37db470-0bdc-4a95-80ca-ebbaf1b88ed2,2020-12-03 06:51:48,California,6,"[22, 20, 15, 19, 10, 24, 21, 26, 29, 25]","[9, 10, 5, 1]","[8, 6, 4, 3, 2, 7]",38
967,d299b09e-eba3-4a29-949d-7f47cdc05415,2020-12-03 06:51:48,Georgia,8,"[11, 16, 19, 17, 12, 28, 18, 21, 10, 26]","[3, 6]","[8, 1, 10, 7, 2, 5, 9, 4]",46
968,9b0c0d7d-8383-4312-a437-0a701def76aa,2020-12-03 06:51:48,New York,7,"[22, 24, 29, 23, 13, 14, 11, 12, 10, 20]","[2, 1, 3]","[9, 5, 4, 6, 8, 10, 7]",93
969,89735d2b-cd4d-47aa-8e22-6dfd735bf586,2020-12-03 06:51:48,California,3,"[28, 16, 11, 17, 27, 18, 20, 19, 26, 13]","[1, 9, 10, 7, 3, 8, 4]","[5, 2, 6]",83
970,32a5a468-b2d3-459a-b2dd-73d0b1c8292c,2020-12-03 06:51:48,Florida,7,"[28, 26, 16, 19, 18, 20, 17, 25, 14, 11]","[1, 10, 6]","[2, 5, 7, 9, 8, 4, 3]",84
971,1498299c-283e-4d2d-ae13-0d5ee6659d49,2020-12-03 06:51:48,New York,4,"[27, 13, 24, 18, 21, 11, 25, 23, 19, 14]","[9, 5, 6, 2, 4, 8]","[3, 10, 1, 7]",43
972,2d5c5bd4-9451-47cd-a346-8cde77bcf520,2020-12-03 06:51:48,Texas,7,"[19, 27, 22, 10, 14, 21, 25, 28, 16, 17]","[5, 4, 8]","[9, 6, 1, 7, 3, 10, 2]",37
973,386abfee-f404-461e-949a-52ccf30365b6,2020-12-03 06:51:48,Georgia,1,"[23, 13, 27, 14, 18, 15, 29, 17, 26, 11]","[3, 8, 9, 5, 7, 1, 10, 4, 6]",[2],70
974,443a3f7c-5218-4859-810e-ddfb6c42336e,2020-12-03 06:51:48,California,7,"[10, 22, 12, 19, 13, 24, 14, 29, 25, 15]","[4, 2, 5]","[9, 8, 7, 3, 10, 6, 1]",64
975,ab2c84a1-f6d4-45b8-8f1b-4032b1ca481d,2020-12-03 06:51:48,Florida,10,"[23, 28, 15, 20, 27, 17, 25, 14, 12, 21]",[],"[10, 3, 7, 6, 1, 9, 4, 5, 2, 8]",83
976,d020959b-67c4-4c63-b6a6-3fdc192c3bf1,2020-12-03 06:51:48,New York,8,"[29, 26, 18, 25, 23, 24, 14, 28, 27, 20]","[5, 6]","[2, 4, 9, 1, 8, 7, 10, 3]",88
